ID,Country,NACE_label,Org. type,NACE_section_label,Argument_Type,Argument_Label
8944,United States of America,Repair of computers and personal and household goods,Company,Other service activities,5_argument,No arguments
7823,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,5_argument,No arguments
9426,Denmark,Activities of households as employers; undifferentiated goods - and services - producing activities of households for own use,National Authority,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,5_argument,No arguments
4437,Italy,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,5_argument,No arguments
7283,Germany,Repair of computers and personal and household goods,Company,Other service activities,5_argument,No arguments
8462,Italy,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,5_argument,No arguments
8733,Netherlands,Repair of computers and personal and household goods,Industry or trade association,Other service activities,5_argument,No arguments
7145,Germany,Manufacture of basic metals,Industry or trade association,Manufacturing,5_argument,No arguments
8857,Belgium,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",5_argument,No arguments
6543,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,5_argument,No arguments
8727,Germany,Activities of households as employers; undifferentiated goods - and services - producing activities of households for own use,Company,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,5_argument,No arguments
4361,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,5_argument,No arguments
6455,Japan,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",5_argument,No arguments
6928,China,Manufacture of rubber and plastic products,Company,Manufacturing,5_argument,No arguments
8293,Germany,Repair of computers and personal and household goods,Company,Other service activities,5_argument,No arguments
6542,Germany,"Computer programming, consultancy and related activities",Industry or trade association,Information and communication,5_argument,No arguments
7077,China,individual,Individual,Unknown,5_argument,No arguments
4838,Sweden,individual,Individual,Unknown,5_argument,No arguments
4871,Sweden,individual,Individual,Unknown,5_argument,No arguments
4953,Spain,individual,Individual,Unknown,5_argument,No arguments
6147,Sweden,individual,Individual,Unknown,5_argument,No arguments
7778,China,Manufacture of chemicals and chemical products,Company,Manufacturing,5_argument,No arguments
5886,Sweden,individual,Individual,Unknown,5_argument,No arguments
7182,Thailand,Manufacture of chemicals and chemical products,Company,Manufacturing,5_argument,No arguments
4826,Sweden,individual,Individual,Unknown,5_argument,No arguments
9576,Germany,"Waste collection, treatment and disposal activities; materials recovery",Industry or trade association,"Water supply; sewerage, waste management and remediation activities",5_argument,No arguments
8801,Sweden,Manufacture of electrical equipment,Company,Manufacturing,5_argument,No arguments
5675,Sweden,individual,Individual,Unknown,5_argument,No arguments
5129,Sweden,individual,Individual,Unknown,5_argument,No arguments
5632,France,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",5_argument,No arguments
7029,Taiwan,Manufacture of chemicals and chemical products,Company,Manufacturing,5_argument,No arguments
7376,Italy,individual,Individual,Unknown,5_argument,No arguments
8971,United States of America,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,5_argument,No arguments
5907,Austria,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,5_argument,No arguments
7099,Germany,Scientific research and development,Industry or trade association,"Professional, scientific and technical activities",5_argument,No arguments
8097,Germany,Undifferentiated goods- and services-producing activities of private households for own use,Industry or trade association,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,5_argument,No arguments
4211,Japan,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",5_argument,No arguments
4212,Japan,unknown,Company,Unknown,5_argument,No arguments
8274,Germany,Manufacture of chemicals and chemical products,Regional or local authority,Manufacturing,5_argument,No arguments
7000,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,5_argument,No arguments
5184,Sweden,unknown,National NGO,Unknown,5_argument,No arguments
4715,Sweden,unknown,Individual,Unknown,5_argument,No arguments
5628,Sweden,unknown,Individual,Unknown,5_argument,No arguments
4693,Sweden,individual,Individual,Unknown,5_argument,No arguments
4955,Sweden,unknown,Individual,Unknown,5_argument,No arguments
5412,Sweden,individual,Individual,Unknown,5_argument,No arguments
4659,Sweden,individual,Individual,Unknown,5_argument,No arguments
5659,Sweden,individual,Individual,Unknown,5_argument,No arguments
7354,Japan,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",5_argument,No arguments
4895,Sweden,Manufacture of chemicals and chemical products,Company,Manufacturing,5_argument,No arguments
5627,Sweden,individual,Individual,Unknown,5_argument,No arguments
4357,Japan,Manufacture of basic metals,Company,Manufacturing,5_argument,No arguments
4358,Japan,unknown,Company,Unknown,5_argument,No arguments
5530,Japan,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",5_argument,No arguments
4231,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,5_argument,No arguments
